senid,sentence
156858,1m8x2m phati ko b
156859,Bạn ship cho mình 1 chi c đ n chung cư smile building số 1 nguyễn cảnh dị phường định công nhé
156860,B ơi bỉm này có những màu gì th 
156861,Bé nhà mình chưa cứng cổ có dùng đc ko b
156862,Cái chắn giường umo n u lắp 2 thanh thì có chắc ko b 
156863,Cho mình 2 thanh vs 1 cái mài móng tay comfortbaby nhea
156864,Đc mình ở chung cư smile số 1 nguyễn cảnh dị p Địh công nhé
156865,Sdt mình 0976123623
156866,Mìn 2m và 1m8 b ạ
156867,Mình có nằm đệm
156868,Bông ép 9p b ag
156869,Giường nhà mình đây b
156870,Giường chưa kê đệm
156871,Bắt vít vào đâu b
156872,Vào thành giường hay phản giường 
156873,Bắt ntn ạ
156874,B gửi mình xem ảnh để mình hình dung đc ko ạ
156875,Th b cứ ship cho mìh nhé
156876,Để về mình nghĩ cách bắt chặt vào
156877,Để mình đặt trên shopee b nhé
156878,Shopee cuat mình bị lõi
156879,Ko đặt đc
156880,B cứ làm đơn rồi ahip cho mình luôn nhé
156881,Bên mình còn gh rung loại này ko b
156882,M muốn mua gh rung bạn ơi
156883,Cho m 1 gh này nhé
156884,Xóm cât lễ thôn năm trại xã sài sơn huyện quốc oai hn
156885,Sdt 0349627501
156886,038 8284057
156887,Vs của mình là bn
156888,Bạn tầm 1 tuổi nen dùng loại nào ạ
156889,Bên m bjo còn những màu gì đấy b
156890,Loại có đai
156891,Bên bạn có ảnh ko
156892,Cho m xem đk ki
156893,Ship về xóm cát lễ thôn năm trại xã sài sơn huyện quốc oai hn cho m nhé
156894,Shop mình có bán thảm nào tốt cho bé ngồi bò chơi k bạn K phải hàng tq
156895,K mình là k phải hàng nội địa tq n u hàng gia công thì tốt mà bạn Bạn có thể od về dc k 
156896,Cho mình xem ít mẫu dc k 
156897,Cảm ơn bạn nhé Khi nào có hàng lại nhắn mình nhé
156898,Cho e cái giá với
156899,E lấy cái màu xanh con voi nhen c
156900,Giờ ship kịp t t k c
156901,E ở Kon Tum
156902,C chuyển cho e trc t t dc k
156903,Xe Việt tân á
156904,Để mình hỏi xe đi khi nào
156905,Chiều nay gửi mình dc k
156906,Giờ mình Ck
156907,Để mình Ck đã
156908,Gói hàng kỹ cho mình nhé
156909,Đợi mình xíu nhen
156910,Lựa giúp mình hàng mới nhé Cảm ơn 
156911,Sáng mai 7h xe chạy 6h bạn ra gửi hàng giúp mình nhé
156912,B n xe nước ngầm
156913,Có j sáng mai mình nhắn số xe nhé
156914,0763823356
156915,Mai bạn gọi vào số mình mới gửi nhé
156916,Người nhận Lê thị phúc thành phố Kon Tum 0914190799
156917,Shop cố gắng chuyển hàng sớm giúp mình dc k
156918,Mình sẽ bù thêm tiền ship
156919,Cố gắng giúp mình nhé Cảm ơn bạn nhiều nhé
156920,Bạn đã liên hệ được với nhà xe chưa 
156921,Cố gắng càng sớm càng tốt giúp mình nhé
156922,Xe đi mấy giờ vậy bạn
156923,Nãy có người gọi hỏi mình ở đăk lăk hả Bạn nhớ nói mình ở Kon Tum nhen 0914190799
156924,Tới Kon Tum khi nào gọi mình liền
156925,Giá bn vậy Shop
156926,Có sẵn k Shop
156927,Lê phúc 29 hồ tùng Mậu TP Kon Tum 0914190799
156928,Vậy tổng bao nhiêu để mình Ck
156929,Ok Tí mình Ck
156930,Cái bể bơi có gấp gọn lại đc ko bạn 
156931,2 cái này về kích cỡ so vs newber có ngang nhau k ạ
156932,Mình muốn coi trực ti p Qua đâu hả b
156933,Vì gh ăn dặm naỳh mua online k hình dung đc cỡ đó
156934,B ơi bên b có bình thìa silicon ăn dặm k
156935,Cho tớ xem hình với ai
156936,Đây là nồi ủ nấu cháo hay bình giữ nhiệt cháo hả b 
156937,Tức là nấu cháo từ tối ạ
156938,Tức là k phải dạng nồi nấu
156939,Mà chỉ giữ ấm cháo thôi đúng k
156940,Hãng này nước nào th b
156941,Ok Để mai m qua xem gh ăn dặm luôn
156942,Ok shop nạ
156943,Thanh chắn cao bn cm vậy ạ
156944,Chậu này bn ạ
156945,Ship em 50 quả bóng đ n nhà số 6 ngách 19 ngõ 823 Hồng Hà hôm nay nhé
156946,Lấy cho em màu bé trai nhé
156947,0943370352
156948,Shop co tham silicon k
156949,Co noi nay hk chi
156950,Ban o dau
156951,Ban bn vay ban
156952,Mjnh o bmt
156953,Ship vé bmt thi sao bn
156954,Có y hjnh hk bn
156955,Bnhiu 1 set gối ôn bạn
156956,Hàng này made in ở đâu 
156957,Có áo gối ko
156958,Cho mình xin giá luôn nha
156959,Vậy lấy mik 1 cặp gối ôm
156960,Có bao gối k em
156961,Vậy chị lấy 1 cặp gối ôm nha
156962,Địa chỉ 69 4 8 Đường Trục P13 Q Bình Thạnh TPHCM Tiên Thuỳ 0903700427
156963,Vậy e đưa link shoppe sp đó đi chị đặt
156964,Nhiu e
156965,Hàng này hãng nào e
156966,Chị hỏi hàng của ai mà
156967,Cho mình hỏi nôi này xả kho còn bn vậy ạ
156968,Bn có đăng trên shopee ko vậy 
156969,Kemin này là hãng của Trung Quốc ah bn
156970,Ah bên bn có tủ nhựa 4 5 tầng để đồ cho bé ko
156971,Cho mình xin giá lun nhé
156972,Uh cho ch 1 máy này nhed
156973,Còn đc tặng gh ko e
156974,Hôm nay hoặc sáng mai ship cho ch với nhé
156975,Căn đơn lập 03 19 đường 3 7 khu biệt thự đơn lập Gamuda Gardens Phường Trần Phú Quận Hoàng Mai Sđt 0962832886
156976,Ah mà ch định cho bé ăn dặm chỉ huy BWL thì dùng máy đa năng này đc ko e ơi
156977,Uh gh còn mầu nào vậy e
156978,Ok e cho ch 1 máy màu đen nhé
156979,Xanh đậm là cái như bên tay phải như hình trên ah e
156980,Uh ch lấy xanh đậm e nhé
156981,Ship giúp ch nhé
156982,E ơi chưa ship cho ch ah
156983,E ơi ship máy cả gh cho ch chưa
156984,Nay ch vẫn ch chưa nhận đc
156985,E ơi ship hàng cho ch chưa
156986,N u chưa thì đổi cho ch gh newber sang màu hồng với nhé
156987,Ok e ch cảm ơn nhé
156988,Ớ giảm 700k thì còn 2 190k chứ shop
156989,1290k đc 1 kệ như hình tn ah shop
156990,Shop cho mình xin giá vali du lịch này lun với nhé ạ
156991,Co ban cau trượt ko vay
156992,Gọi Hình coi thu chi
156993,Sx tại nc nào vậy b 
156994,S còn dòng gh oto nào khác nữa k 
156995,Gh sx tại đâu s 
156996,Dòng này có tháo ra để vệ sinh đc k s 
156997,Ừa m chưa dùng nên chưa có kinh nghiệm vụ này
156998,Dòng cao cấp sau hơn dòng trc chỗ nào b 
156999,Joie tháo lắp có phức tạp k b 
157000,M thấy chân gh cố định chứ k xoay đc giống zaracos
157001,S có video sd k cho m xin
157002,M đặt hàng qua shopee b nhé
157003,Ad m thấy có dòng này nữa
157004,S so sánh với dòng joie kia giúp m
157005,M lấy 1 kèn trumpet sale 90k nhé
157006,Ship bình dương bao nhiu shop
157007,K co chi nhánh khác ak
157008,Bình ủ 500ml bnh tiền vậy b
157009,Con nè bnh tiền vậy shop
157010,Mai b ship cho t
157011,Bộ này có lun k shop ơi
157012,Bằng nhựa hả b
157013,B chụp cho mh xem hình thật dc k
157014,B chụp ảnh thạt giùm mh dc k
157015,Bnh tiền vậy shop
157016,Có lun k vậy hay od
157017,B ship con màu hồng này đén
157018,Ngõ 528 số 16 đê la thành
157019,Tớ muốn ship lun
157020,Y như trog mẫu có đèn sáng và nhạc đúng k bn
157021,Ok vậy ship t lun đi
157022,Con màu hồng k có đừn
157023,Ship lun bgio b nhé
157024,Còn thảm mẫu số 2 k vậy
157025,Ngõ 528 Số nhà 16 đê la thành
157026,0909276996
157027,Chiều tối ship b nhé
157028,Ship sớm k có ai ở nhà đâu nhé
157029,Tầm 8h b ship qua nhà cho mh b nhé
157030,Mh ck nhé
157031,B ơi mh k ck dc 20 000
157032,Mai có ship tiện dg thì qua mh lấy giùm mh nhé
157033,Ok sr b nhé
157034,Bình đi tiểu b còn k
157035,Chiều nay ship cho mh dc k b ơi
157036,Bé gái là bình màu đỏ
157037,B còn bình đỏ k
157038,Ui bạn bán hàng k bít àh
157039,Bình đỏ là bé gái bình xanh là bé trai dùng nhé
157040,B ship cho mình dchi ngõ 528 số nhà 16 đê la thành
157041,0908276996
157042,K phải quảng cáo mà cơ ch của cái bình màu đỏ tháo nút ta áp sát cho bé gái đi
157043,Còn bé trai dùng bình kia
157044,Nhà mình dung nh lắm mà các bé vứt h t nút đi nên k sử dụng đc
157045,B ship cho mh nhé
157046,Trừ lun trc mh nợ shop 20k đó
157047,Con mh dùng suốt r vì trên oto phải dùng những bình này rất tiện
157048,B nt đi mh ck lun tc bnhieue tiền
157049,Bình màu đỏ b nhé
157050,T lấy bát này lun nhé
157051,Đ n t đưa tiền mặt nhé
157052,Stk0011004325208 ctk đỗ ngọc quỳnh anh Vcb
157053,Bên bạn k có bô đi tiểu mà
157054,Hqua mh mu chỗ khác r
157055,Xe này bao nhiêu tiền vậy b
157056,Quây này shop bán bn ạ
157057,N u e lấy sz m và thảm chống thấm thì giá bn
157058,K lấy bóng thig sao ạ
157059,Ý e là e lấy thảm vs cũi thì giá bn ạ
157060,E k lấy bóng ạ
157061,Th cho e lấy tất vậy
157062,Shop gửi về đc
157063,226 an dương vương kim tân lào cai 0986666070
157064,M có màu gì ak
157065,M có mầu gì nhỉ
157066,Bạn gửi hà sơn quy hoá nhá
157067,Bên b k gửi hàng cho m ạ
157068,Shop báo giá e gh với ạ
157069,Cả thanh chắn 2m nữa ạ
157070,Gh ăn dặm bn ạ
157071,Thanh chắn 430k là giá 1 thanh ạ
157072,Gh bên m còn màu nào ạ
157073,Bạn gửi m xem ảnh vs ạp
157074,Gh nayd giá bn ạ
157075,Shop tư vấn cho m gh vs ạ
157076,Gh newber có gấp gọn vào đc k ạ
157077,Bạn còn mầu gì ạ
157078,C m lấy gh này ạ
157079,Màu nayd ạ
157080,Cho m lấy nha
157081,Vs 2 thanh chăn giương 2m ạ
157082,M ck ak
157083,Bạn gửi hà sơn cho m nhá
157084,Văn phòng hà sơn quy hoá
157085,B cho m xin số tk vs ạ
157086,Shop gửi đồ sớm cho e nhé
157087,Gửi về văn phòng hà sơn quy hoá
157088,E gửi tử vietin sang
157089,Oki bao h nhận đc shop gửi m nhed
157090,Bên m nhận đc tiền chưa ạ
157091,Thanh chắn này giá bn ạ
157092,Bằng thănh chắn kia k ạ
157093,Để m ck cho shop thêm 120k nữa
157094,M lấy thanh này nhé
157095,Mai có bạn gửi đồ cho m nhed
157096,Bạn gửi đồ cho m chưa ạ
157097,M nhận đc hàng r nhed
157098,Shop c m lấy 1 thánh m8 với ah
157099,Bao h coa hàng ạ
157100,Mau na bn vay shop
157101,Cho t cái này đi bạn hihi
157102,Ship ve 118 nguyen khanh toan nhe
157103,Minh vua goi dien day ban oi
157104,B oi to chuyen khoản nhé
157105,Chu nguoi nhà ko có tiền mặt đâu
157106,Cho t stk ck
157107,Va so tien
157108,Ck xong roi ban nje
157109,Nhan ship cho to nhe
157110,Check lau the ban oi
157111,Ship dag cho roi
157112,A hqua co ban ship quen chia khoa nhug mình nhầm ko fai shop bạn
157113,Cho minh cai mau hồng nhé
157114,H t hồng thôi hay h t cả cái này lun 
157115,Ship den 118 nguyễn khánh toàn b njes
157116,Sau 7h tối nhé
157117,Sdt 0989488798
157118,Ca ship bao tien de t ck
157119,Made in vietnam dug ko cau
157120,Hay china nhi
157121,Cả ship bao tiền cậu ơi
157122,Là 405k à
157123,Ship sau 7h toi nhe
157124,Giuong nôi nay
157125,Co 3 version a
157126,Cai nao tot nhat
157127,Tu van cho to
157128,Voi ca giuong nay cho be den may tuoi
157129,Freestyle va pump in style cai nao thich nhat ha bạn
157130,Cai nay ma cau
157131,Cau noi cai j 6 900 co
157132,B co túi đá giư lạnh ko
157133,Bao tien b
157134,Cua hag nao
157135,Cho t xem ảnh voi
157136,Dung the nao ha cau
157137,Cai nay bao tien b oi
157138,Có nằm 180 độ ra đc ko
157139,Xe nay bao nhiu nua
157140,Nam dc den may tuoi
157141,Travel cua hag nao ha b
157142,Con cai nay ko b oi
157143,Day la pump in style advanced hay bthp
157144,la sao minh ko hieu
157145,ten day du la j
157146,Gia 4 6tr a b
157147,gia cac shop bth ban la bao nhiu y nhi
157148,Winfun hãng trung quốc à bạn ơi
157149,Cái này bao nhiêu b ơi
157150,Quay tu động đúng ko
157151,Bao tien hả b
157152,0989488798
157153,Địa chị nhà chị Phòng 906 tầng 9 toà chung cư C6 Khối 2 Mỹ Đình 1 đường Trần Hữu Dực nhé cạnh Agribank 18 Trần Hữu Dực đối diện Cung điền kinh 
157154,Ship cho minh bhe
157155,Cho t stk t ck cau oi
157156,Ca tien ship nhe
157157,Bao tien cau oi
157158,Stk vcb
157159,May upang bao nhieu cậu ơi
157160,Em nhap cog ty nao vay
157161,B oi cai nay bao nhieu
157162,Bé mấy tháng ngồi đc
157163,Bao tien ha em oi
157164,Co gh ăn ko b
157165,Cho bé 7m
157166,Mình ko thấy bạn gửi ảnh
157167,Hãng j đó ban
157168,Cho mình loại nào các mẹ mua nhiều nhất
157169,Ghe mastela bao nhieu
157170,Balo đâu b
157171,Review các mẹ vi t đâu cho mình xem với hihi
157172,Có hàng luôn ko b
157173,Hàng có dcc đổi trả ko
157174,Về mình cho bé nằm thử bé ko thik đc đổi ko
157175,Trả ko
157176,Link xem review cac me o dau ạ
157177,Cho minh 1 bo cho be trai
157178,Bo xuc cat cua hãng mastela ay
157179,Thanh chắn giưởng này n u ga phủ
157180,Có dùng đc k b
157181,20 b ạ
157182,cho e hỏi máy này nhiêu ạ
157183,cho e hỏi máy pha sữa bên mình bảo hành ntn ạ vơi giao hàng có đc kiểm hàng ko ạ
157184,là máy bị gì 1 đổi 1 hay sao shop
157185,bên mình có những mẫu xe tập đi khoá bánh k ạ
157186,loại này shop còn k
157187,có ship liền đc ko shop
157188,tại mình cũng đag cần gấp
157189,huyện chơn thành tỉnh bình phước nha shop
157190,xe nhiêu vậy shop
157191,mình muốn mua xe với máy pha sữa
157192,ship nhanh 2 ngày có ko ạ
157193,chứ bao lâu có shop
157194,tại mình cần gấp
157195,ship máy pha sữa với xe ship mắc ko shop
157196,còn ship binh thường thì cỡ bao lâu có
157197,sao lâu vậy shop mua trêb shopee thì ship có nhanh hơn ko ah
157198,shop ơi mình lấy 1 máy pha sữa nha
157199,giao hàng mình kiểm tra nha hôm trước nhà mình cũng có mua 1 máy mà bị trày 1 bên nên lần này giao cho mình máy k bị trày gì h t nha xem hàng minh kiểm tra mới lấy nha
157200,khi nào có hàng lai ạ
157201,là 3 ngày nữa hả shop
157202,mi ng lót xốp này bao nhiu vậy ạ
157203,là giờ mình ck bạn ship luôn đung k ạ
157204,mình còn 1triu trong tk minh chuyển trước 990k lẻ nha rồi giao tới minh thah toán h t
157205,2990k đúng k ạ
157206,cho e xin số tai khoản
157207,chuyển nhanh phí nhiêu ạ
157208,sao hôm trước nhà mình mua 1 máy ở bên shop chuyển nhanh 200k ạ
157209,mới mua tuần trước mà máy bị trày fb kim tho đó shop
157210,thị trấn chơn thành huyện chơn thành tỉnh bình phước ạ
157211,200k ship đúng k ạ ship cho mih trong hôm nay đc k shop
157212,nhớ kiểm tra máy trước dùm mình nha máy hôm bữa gửi về mà bị trày nhiều ạ mình xem hàng trước khi nhận nha shop
157213,mình cọc r nha
157214,có gì hôm nay gửi máy nha shop
157215,đ c cầu suối đôi thị trấn chơn thành huyện chơn thành tỉnh bình phước sdt 0967484550
157216,gửi nhanh khoảng 200k đúng k ạ
157217,hàg tới chưa shop mình chưa nhận đc ạ
157218,hôm trước nhà mình mua cũng ship nhanh 2 hôm là có máy về rồi ah
157219,Cho t hỏi bể tắm này bn ạ
157220,Với bể dựng để cho bé bơi nữa ạ
157221,Shop có thể cho t lời khuyên nên lấy cái nào đc ko ạ
157222,Cái chậu tắm là cũng cho bé học bơi đc ạ
157223,Bên mình về thêm bể thành cao chưa ạ
157224,shop ơi bể bơi đứng cho trẻ bnhiu tiền ạ
157225, dùng dc cho trẻ mấy tháng ạ
157226,Dạ c ơi em bận quá bữa nay mới reply chị được
157227,Bên c chỉ bán đồ mới ạ Có bán lại đồ đã qua sử dụng ko chị 
157228,À vậy hả chị th để em xem thêm đồ rồi em order ạ
157229,Cho em hỏi thêm đồ này ạ
157230,Gấu này hát nhạc ti ng anh là hát nhiều bài hay 1 bài ạ Hát có được lâu ko chị 
157231,Với lại chi u này có size bao nhiêu và cho em xin giá luôn ạ
157232,Chị cho em xin ảnh thảm vs size với ạ
157233,Chị cho em xin ảnh thảm vs size ạ
157234,Ủa em tưởng chị bảo còn mẫu khác thôi ạ
157235,Ko có size to hơn hả chị 
157236,Shop cho em xin báo giá quây này ạ
157237,Lay loi vua thoi chup hinh cho minh voi
157238,Lay may met bn
157239,Co bang du bo vay la bao nhieu tien
157240,Kich thuoc từng bộ la bao nhieu vay ban
157241,1750 k một cái kích thước th nào
157242,Đấy là hàng rào phải k
157243,Của gì vậy ban
157244,Có giá tốt k
157245,Còn con vật là 195 hả
157246,Để mình tính toán rồi đặt nhé
157247,2 máy này còn k shop
157248,cho mình giá luôn vs
157249,cái tủ lạnh mini vs máy tiệt trùng là 1090 à
157250,tủ lạnh có về nữa k ạ
157251,oh dạ
157252,xe đẩy bên shop hiện có loain nào phù hợp cho trẻ 2 tháng tuổi k shop
157253,loại xe tốt tốt shop
157254,Có phao đỡ cổ k ạ
157255,cho mình hỏi chậu cao thành babyhop bên bạn bn tiền vậy
157256,còn hãng khác ko b
157257,Tks b mình liên hệ lại sau nhé
157258,shop ơi giường hola giá bn nhỉ 
157259,cao bn th 
157260,giường cao bn phân hả shop 
157261,Mình hỏi set quây cũi xích đu mà
157262,Mình ko lấy thảm có bớt ko shop
157263,Bạn ơi xe mới về giá bn bạn 
157264,Xe b up tối qua 
157265,Shop cho m xin giá chó poodle nhé
157266,Em voi này có những màu nào ah Inb em giá với ah
157267,Em lấy 1 con voi hồng ah
157268,Em đặt trực ti p mình
157269,Hay mua trên shopee ah 
157270,Ukie shop ah
157271,Vậy để em mua trên shopee ah
157272,Cho e hỏi luôn là iem voi đó muốn làm sạch
157273,Thì ntn ah 
157274,Th h t pin thay đc ko ah 
157275,Em ko lấy gh ăn dặm thì có đc giảm giá ko ạ
157276,Set này là cả bộ hay bán lẻ ạ 
157277,Dạ còn mua riêng quây thì giá ntn ạ
157278,Mẫu này còn kt nào ạ
157279,Với mẫu này
157280,Loai nay Có mi ng dán chống trượt để tránh quây cũi bị xê dịch trên sàn ko ạ
157281,Mẫu này có thảm chơi với bóng ko ạ
157282,Cho m hỏi thảm với bóng giá ntn ạ
157283,Thảm kt nhỏ nhất
157284,Thảm dày bn cm và dùng đc 2 mặt ko ạ
157285,Có giặt được bằng nước ko ạ
157286,Dạ vâng có mẫu để chọn hình ko ạ
157287,Bên m có ship luôn ko ạ
157288,Mình muốn lấy thảm loại này
157289,Và quây nhựa
157290,Mẫu này 1m3 đúng ko ạ
157291,Mình muốn lấy kt tầm m2 m4 thì có những loại nào
157292,Mình lấy kt m5 trở lại thôi ko lấy cỡ lớn 
157293,Bên m còn loại này ko ạ
157294,1290k kích thước 1m32x 1m32 cao bn ạ
157295,Cho m quây này
157296,Ngo 199 Trần quốc hoàn cầu giấy ạ
157297,Cốc này ạ
157298,Tại m đọc thấy free ship 10km
157299,À là combo quây tặng 50 bóng với 1 thảm là 1950k ấy ạ
157300,Cũng là quây với thảm mình chọn mua đúng ko ạ
157301,Nhìu loại quá loạn ko bi t cái nào với cái nào
157302,Trả lời giúp m để chốt đơn và ship trong ngày giúp m đc ko ạ
157303,Ok à bóng tặng kèm là bóng j vậy ạ
157304,Bóng pasel hàn quốc ạ
157305,Vâng th m lấy combo luôn nhé
157306,Ship kèm cái này luôn ạ
157307,Đc ktra hàng trước khi nhận hay bên m có bảo hành quây hay ntn ko ạ
157308,Mình lấy cả quây cả thảm với bóng combo ấy ạ
157309,Ship luôn ko ạ
157310,Mai m ko nhận đc ấy
157311,Mai giao tận nhà giúp m nhé
157312,Được chọn hình thảm ko ạ
157313,Ok giao đ n chân nhà thôi nhưng giao gọi trước cho m nhé
157314,0977617289
157315,Vẫn chưa chốt ạ
157316,Hôm qua m nhắn r còn j ạ
157317,Quây 1290 Thảm 380 100 b 290 50b 145 Ship 50 Tổng 1865 1950 85 Oh vậy mua lẻ còn rẻ hơn mua combo ad shop
157318,Mình tưởng bên m chốt và giao hàng r chứ ạ
157319,Thấy shop bảo chốt nhầm giá nên m mới thử tính lại thấy bên m mua lẻ rẻ hơn mua combo nên m mới hỏi lại
157320,Tại shop bảo mua combo giá tốt hơn ấy ạ
157321,Thảm m8x 2m ạ
157322,Ko b ơi m lấy m5x2m thôi
157323,Ko lấy thảm m8 nên hôm qua m mới hỏi mua lẻ mà
157324,Kích thước này thôi
157325,Tóm lại m lấy thảm kt như này
157326,Với quây
157327,M32
157328,Với 50bong
157329,B chốt lại chuẩn và ship giúp m
157330,Chứ m đg bận ko nhắn qua lại đc ạ
157331,Báo kt và giá lại chuản cho m nhé
157332,Còn n u chuẩn như này giá lẻ thì ship cho m kèm cốc tập uống nữa nhé
157333,Ok cứ chuẩn kt với thống nhất giá hộ m là đc chứ thẢm m8 nhà m ko vừa đc
157334,Lúc đấy m bận m thấy gọi lỡ nên có gọi lại cho b ship r đấy
157335,Nhưng chưa thấy ship đ n
157336,Cho mình giá xe nay ah
157337,B còn xe này k ah cho mình xin giá lun
157338,Xe dưới còn màu như hình k b
157339,Ship khu đô thị văn khê hà đông bao nhiu ah
157340,Minhf mun lay 1 cai
157341,Hom nay b ship dk k
157342,Sag nay giao qa khuaats duy tieen cho minh cab tot
157343,H còn ship dk trk 12 h k b
157344,Sag mình gọi b k dk
157345,H t màu kia rồi ah b
157346,Cho mình xem ảnh dk k b
157347,Xe dùng đ n mấy tuổi th ạ
157348,Bn tiền 1 bộ này ạ
157349,Mai ship cho mình thảm 1 4x2m nhé
157350,Về số 16 ngõ 184A đê trần khát chân thanh lương hai bà trưng hn
157351,0906263112
157352,Mẫu chữ cái th nào nhỉ
157353,Đang định hỏi mẫu ô tô
157354,Th 1 4x1 4 thì có ko
157355,Thảm này gấp n p hay cuộn b
157356,Oh th mình xem trên video lại là gấp
157357,Bạn có thảm gấp gọn ko
157358,Cuộn ko tiện lắm
157359,Th cho mình 1 thảm 1 4x1 4 và 1 thảm này
157360,Coa đc freeship ko
157361,Cho hỏi thanh chắn giường giá bn
157362,Sao chưa thấy ai ship thảm em nhỉ
157363,Mai chị ko coa nhà
157364,Chiều tối mai giao cho chị nhé
157365,Trên shopee thấy shop đang h t hàng
157366,Địu này còn 269k đúng ko
157367,Đẩy sl lên nhé b
157368,Gh này nhiêu vây shop
157369,Còn gh này bạn
157370,Gh có thay đổi chiều cao ko bạn
157371,Uh cảm ơn shop nha
157372,Chụp mình xem mẫu nha
157373,Mẫu nhìn ko giống trong video
157374,Da hay vải vậy shop
157375,Đợt trước mình hỏi chỉ 1250k
157376,Sao h là 1299
157377,Máy mình ko dùng shopee đc
157378,Shop mình còn ba mẫu đó thôi hả
157379,Giá bao nhiêu vây còn tặng kèm chứ
157380,Chụp hình mẫu panda kem cho mình xem nha mình đặt hang
157381,Xem hàng trước đc phải ko
157382,Vậy shop gửi mình gh đó đi
157383,Mình ko vào shopee đc
157384,Ko mua qua shopee đc
157385,Cứ bị lỗi
157386,Mình đặt đc
157387,Mình ko mua qua shop ee h shop cho mình tk
157388,Mình đặt đc qua shoppee rồi nha
157389,Shop ơi cho mình hỏi bên bạn có những loại bể bơi nao cho bé vậy
157390,Shop cho mình giá sp này nha
157391,Chờ shop bữa h rồi ak
157392,Có nhập hàng nữa ko
157393,Rất cần hic
157394,Ah xe tập đi có tăng giảm chiều cao ko
157395,Sâu hơn thì tốt
157396,6th
157397,Mình mua cho bé ngồi chơi trong đó
157398,Rồi tiện cho bởi luôn
157399,Vậy shop gửi mình set đó nha
157400,Xe tập đi mình đang phân vân hi
157401,Ship bao nhiêu shop n u mua cả hai
157402,Trần Phi Quốc 742 đại lộ Hùng Vương hòa do 2 cam phúc bắc Cam ranh Khánh hòa
157403,Shop còn nồi này ko
157404,Cơ đc tặng cái phao bơi trên cổ của bé ko shop ơii
157405,Bé khoảng bn tháng dùng đc b nhỉ
157406,Vâng ạ mình cảm ơn nhé
157407,shop ơi cho mi nh ho i gia tha m trong hi nh dc hk a 
157408,Cho mình xin giá làn đi đẻ
157409,Aprica có những dòng nào vậy ạ Có dòng nào nhẹ khoang nằm rộng 2 chiều 3 tư th hợp vs gia đình hay lại ạ
157410,Như dòng này là giá bn đây ạ
157411,Kệ đồ chơi size M giá bn ạ
157412,Còn sale kệ chữ A đa năng ko ạ
157413,Có phanh được ko để cho bé lúc đứng nó k trôi ấy shop
157414,Loại này đúng k a
157415,Bán cho mình 1 chi c đó với
157416,Kệ chữ A 5 trong 1 nằm đứng đi được
157417,Phanh được đúng ko ạ
157418,Ship đ n T8 Timescity Sđt 0969888360 Có cần Ck trc thi gửi mình stk nhé
157419,Giao h hành chính giúp mình nhé
157420,Để mai đi
157421,Ô chưa giao à shop
157422,Vậy gửi mình stk đi ạ
157423,Phí ship trả riêng hay gộp luôn
157424,Hộp này nặng lắm ko ạ
157425,Ck luôn h hay ship tới thì nhan hàng thi Ck vậy ạ
157426,Bạn ơi giao r đó à
157427,Thấy a nhà mình bảo tt tiền mặt rồi chắc là giao r à
157428,Mình nhận r nhé nhưng chưa bi t lắp
157429,Cái bánh lái
157430,Vs bánh xe đang khoá muốn k khoá rút ra kiểu gid a
157431,Dạ bánh xe chỉnh được r nhưng vô lăng thì chưa ạ
157432,Đọc ko hiểu mới khó 
157433,0393006642 a
157434,Bạn ơi được rồi nhé Cảm ơn shop
157435,Mình lấy 1 gh tập ngồi nha shop
157436,Chuyển về địa chỉ
157437,Trần Thị Hải Hà sđt 0911779909 Địa chỉ Phòng 202 chung cư CT3 VCN Phước Hải Nha Trang Khánh Hoà
157438,Hàng KM đảm bảo mới chất lượng chứ 
157439,Gửi mình stk viettin
157440,Shop check rồi gửi hàng giúp mình
157441,bạn có bán máy hút sữa freestyle ko
157442,Lleu bong nhiu vay shop
157443,Co hqng o sg k shop
157444,b ơi giường nôi valdera 01 full pk giá bn ạ
157445,b h t cả 2 loại ạ
157446,m thấy có loại 02 nữa
157447,B ơi xe còn đen k ạ
157448,Với giá 1690 ạ
157449,Shop m ở đâu b nbỉ
157450,Mua xe có fs nội thành k ạ
157451,T ở hoàn ki m
157452,Về bảo hành xe thì tnao ạ
157453,Vâng chờ t xem thêm đồ r chốt cả thể nhé ạ thanh toán sau hay phải ck trước mới ship ạ
157454,T ở ngay hoàn ki m
157455,B ơi mẫu này sao bên mình giá tốt thê ạ
157456,Hi máy này là pha sữa max đc 50 độ b nhỉ
157457,Tại bình thường m thấy toàn 3750 y
157458,Có j mai b ship trước cho t xe đẩy đen tới nhà 1B ngách 63 ngõ 158 nguyễn văn cừ nhé ạ 0394515318 
157459,Hiii máy pha sữa rẻ quá mà t chưa sinh nên kb mẹ có nh sữa k để t nghiên cứu ti p máy tiny với cũi vải
157460,Tìm đc bên mình bán hàng ưng quá 
157461,B ơi b còn con này màu ghi k ạ
157462,Mai b ship giúp t 1 con cùng xe đẩy lun nhé tổng của t 2sp là bn b nhỉ
157463,1 thú nhún ghi và 1 xe vovo 2 chiều đen ạ
157464,Mà thú nhún là gồm cả bơm r đúng k ạ
157465,M tưởng hnay b bảo fs k hẹn giờ b nhỉ 
157466,Uki ạ vậy là của t tổng 1890 và fs k hẹn giờ nha thông tin ở trên t gửi rùi
157467,B ơi hnay b gửi hàng cho m chưa ạ
