senid,sentence
350588,N u bạn nói vậy mình hiểu mình vui vẻ
350589,Mình lấy màu đỏ hồng nha
350590,Shop ơi sao k tl
350591,Lấy mình 1 bộ
350592,Cái này có cần bơm k ạ
350593,Trong bộ sp có bơm k hay phải mua thêm ạ
350594,Cái bể đó chỉ cần bơm thành bể thôi đúng k shop
350595,Ok chị cho em số tk ạ
350596,Sacombank có k ạ
350597,Dạ xong rồi nha shop
350598,Shop kiểm tra giúp em
350599,Ship về 118 phùng khắc khoan kp3 p tân hoà biên hoà đồng nai
350600,Số đt 0835191090
350601,Bn tiền c oi
350602,T xin kích thước nữa
350603,th loại xịn hơn
350604,e thấy có loại xịn hơn thì bn tiền c
350605,Có loại nào có màn như v tầm 2 3tr k ạ
350606,E xin cái ảnh
350607,Hoặc hãng jhacs cungc dc
350608,Khác
350609,2 với 3 khác j nhau ạ
350610,Ntn phải k ạ
350611,Của nc nào v ạ
350612,Đầu tiên e định lấy Graco
350613,Màn mua riêng dc mà ạ
350614,Nc Graco tốt hơn phải k ạ 
350615,Che nắng phát nhạc chắc e cungz k cần
350616,Cũi Graco on the go order về bn a
350617,Loại rẻ nhất
350618,Với màn bn nữa an
350619,Order bao lâu về ạ
350620,Màn là có cái que dựng chưa ạ
350621,E xin giá Graco
350622,Dòng thấp nhất ạ
350623,Bên shop có máy hâm sữa và máy hút sưax ko 
350624,B cho mình xem mẫu và giá nha
350625,Cho mình xem MHS 2tr7 và hâm sữa khoảng 800 1tr
350626,Máy hút sữa medela 3tr3 bên bạn khác gì ạ
350627,B giải thích kĩ hơn giúp mình đc ko 
350628,Và cho mình loại máy hâm sữa giá thành cao hơn chút ạ
350629,Máy fazt mình thấy bảo hâm ko nóng sữa
350630,Có 2 loại này thôi pk b 
350631,Avent bn ạ 
350632,Ok mình chọn chicco
350633,B tư vấn MHS giúo minhg
350634,Mình mua tầm trung thôi
350635,Mình đang thích MHS hãng medela
350636,Khổ làm mẹ lần đầu nên t hổng bi t
350637,Vậy 2tr7 và 3tr3 là dòng máy gì b
350638,4300 là đập hộp pk b 
350639,Lấy máy 2tr7 có đc tặng áo rảnh tay các thứ ko shop
350640,Shop cho t MHS 2tr7 và hâm sữa chicco
350641,1450 pk 
350642,Uk t ở tbinh
350643,Tổng của t h t bn 
350644,Cho t stk agri nha
350645,Alo shop B còn mẫu máy hâm sữa nào nữa ko T mua luôn hộ đứa b
350646,Ok shop Để b ấy tham khảo rồi gửi cùng luôn
350647,Cho mình hỏi máy hút sưax
350648,Bên b có máy hút sữa ko ạ
350649,Cho mình hỏi máy 2350k khác gì ạ
350650,Cho mình lấy máy 2590k
350651,Bên b có shopee ko 
350652,Bạn hướng dẫn mình cách dùng
350653,Còn 3 túi bảo quản lạnh dùng như nào ạ
350654,À túi dùng được bn lần ạ 
350655,Bên shop có những mẫu gh ăn dặm nào ạ
350656,Đa năng b
350657,Có mẫu kiểu như này hãng khác ko b
350658,Của teknum có ko ạ shop
350659,Mình muốn lấy gh ăn dặm puppy và 1 khay up bình có đc freeship ko shop
350660,Gh teknum và aricare khác nhau gì b 
350661,Ok b T đặt qua shopee
350662,Gh puppy nha b Và giá phơi bình
350663,Nhưng giá up bình bị thi u b ơi
350664,Gh ăn dặm teknum shop còn ko
350665,Xe chòi chân bé bn tuổi dùng đc ạ
350666,Bé nhà mình mới hơn 1y
350667,Bé bi t đi nhanh rồi
350668,Món này thì sao ạ
350669,Alo shop gấu
350670,Mình muốn lấy mẫu xe này
350671,Bên shop còn màu gì ạ
350672,Cho mình xem màu cam ạ
350673,Bên nhà mình có máy hâm sữa ko ạ 
350674,Máy tiệt trùng bình sữa shop ạ
350675,Máy hút sữa avent snow bn n
350676,K lấy gh thì bn b 
350677,Máy này nữa ak
350678,Cho m hỏi giá và kích thước thảm silicon này vs ak
350679,Có 1 kích thước ak b
350680,Còn những hình nào th b 
350681,1m4x2m b
350682,Bên b có ctrinh quét mã qrpay k ak
350683,Loại 1m4x1m4 thì còn hình j ak
350684,Bên b có shopee k ak
350685,Hoặc m lấy cái 1m4x2m có freeship k b
350686,Thảm silicon có link shopee k b
350687,Trên shopee sao 1390k ak b
350688,B bảo 1190k mà
350689,Ship Tân xuân bn b
350690,Bjo đặt coá ship luôn k ak
350691,M lấy cái 1m4x2m
350692,Dùng pin hay j b
350693,Có to k ak
350694,To hay bé vậy b
350695,B ship cho m 1 cái vs thảm nhé
350696,Nhà số 3 dãy E ngõ 87 Tân Xuân Xuân Đỉnh 
350697,0388156888
350698,Ship gọi cho m trc nhé
350699,Mẫu này luôn b nhé
350700,Bên b ship chưa ak 
350701,Nay lúc nào bên b ship cho m ak
350702,B ơi m muốn lấy 1 cái thảm nữa
350703,Còn 1m4x2m k ak 
350704,Thảm silicon b
350705,B gửi m xem với ak
350706,Ship sài gòn bn ak 
350707,Chuyển phát thường b
350708,Để m hỏi cgai m xem nhé
350709,B ơi bên m có thanh toán thẻ k nhỉ
350710,B cho m xin số bạn chủ shop m có vc cần hỏi vs ak
350711,Bên m qua cửa hàng có thanh toán quẹt thẻ k b
350712,Bên b k có cửa hàng ak
350713,Cho mình xem mẫu thanh chắn giường ạ
350714,Mien ship k shop
350715,Tu nay nhiều a
350716,Ship free ra big c k a
350717,Diu nay bn ạ
350718,Cai nay thi nhiều a
350719,Shop có túi ngủ ko
350720,10 tháng bạn ạ
350721,Bạn có của hãng nào
350722,Có hình ảnh ko gưi mình với
350723,Tí gửi mình ảnh túi ngủ nhé
350724,Có túi ngủ ko shop ơi
350725,Medela free style ko lấy hàng khuy n mại thì bao nhiêu bạn ơi
350726,Ý mình là ko lấy thì bớt đc ko
350727,Hoặc đổi quà khác đc k
350728,À máy này có tích điện ko
350729,Sạc đầy dùng đc bn phút
350730,10 lần hút
350731,Có cắm điện trực ti p hút đc k hay phải sạc
350732,Động cơ nhẹ ko bạn
350733,Máy pump và free style so sánh lực hút th nào shop ơi
350734,Máy free style giờ bao nhiêu
350735,Ko còn hàng no box à b
350736,Máy tạo độ ẩm dùng khi bật điều hoà còn hôm nào nồm độ ẩm 80 thì ko dùng máy này đc đúng ko bạn
350737,Máy này cho tinh dầu vào nó khu ch tán rộng ko b
350738,Máy bn tiền
350739,tớ cảm ơn nhé để tớ nghiên cứu thêm hihi
350740,có tớ ở HN ấy ah
350741,hihi à bên ấy có cái loại graco LOVIN HUG BEAR TRAIL hem
350742,nôi ấy ah
350743,trông nó như th này này ấy
350744,hihi tớ cũng đoán th 
350745,ít th thui à huhu
350746,he he th để tớ suy nghĩ thêm nhé
350747,tại 2 hum trc tớ vừa múc cái medela free style
350748,nên đang móm 
350749,tớ mua trên lazada sau khi chi t khấu các loại thì còn 7340k
350750,tớ canh me 2 tháng í huhu
350751,tớ mới bi t shop ấy hum nay í
350752,con bạn tớ mới chỉ 
350753,bi t sớm khéo đỡ mất công tớ canh 2 tháng 
350754,khổ th đấy h bít ấy rùi chắc cứ mò đây là nhanh nhất 
350755,thực ra tớ cứ mua sẵn thui chứ tớ tháng 3 mới đẻ
350756,hĩ hĩ hopefully là nó ko làm sao 
350757,cái núm ti calma j đó
350758,tớ tưởng cái í đc thêm ngoài 
350759,th khéo chả đc tặng gì đâu
350760,th là có cũng như ko 
350761,ừa tớ thấy cũng happy lắm 
350762,tớ thấy các cửa hàng ngoài này toàn bán 9tr7 í
350763,đắt lòi mắt
350764,hum tớ hỏi medela í báo giá 9tr7 đc tặng cái gì 455k
350765,1 Núm ty Calma 01 Adapter nguồn 220V 50Hz 01 Pin xạc dùng nhiều lần trong máy 01 Túi xách cao cấp 01 Bộ bảo quản lạnh bình sữa 04 Bình sữa PP an toàn không có chất PBA 01 Bộ phụ kiện hút sữa không dùng tay 01 Sách hướng dẫn sử dụng ti ng Anh 02 Chân đ bình sữa 
350766,đó là những cái trong đơn của tớ có
350767,con bé phòng tớ năm ngoái cũng mua máy này lazada nó ko có núm ti í nên nó bảo là tớ đc tặng 
350768,uhm chắc cũng ko bít bản j vs bản j mà
350769,oh ra vậy 
350770,bọn medela VN kia nó bán 9700k tặng núm calma 455k
350771,u nh lừa ng tiêu dùng 
350772,hihi thực ra tâm l ng mua là thik đc tặng mà
350773,mà họ cũng ko bít đc là bản nào bản nào í D
350774,nhà ấy cái j cũng có à nhìn hoa h t cả mắt
350775,Hi hi th sắp tới tớ sẽ ủng hộ máu cho ấy 
350776,Bé bạn tớ cũng đang rủ tớ qua chỗ ấy xem Đồ 
350777,Nhìn cái j cũng xinh vãi chưởng
350778,ấy ơi ship tớ set này nha
350779,vietcombank 198 Trần Quang Khải 0902161621 h hành chinh nha ấy
350780,tớ gái ấy ah
350781,còn 2 set đó thui à
350782,th còn set nào ấy 
350783,set này ko còn à ấy
350784,màu hường kia nó nhờ nhờ tớ ko thích huhu
350785,set tớ chụp màn hình í
350786,còn ko ấy
350787,ừa th lấy set í cho tớ 
350788,mai cậu ship tơ snhes
350789,có đc free ship ko ấy 
350790,ok ấy ship bao nhiêu ấy
350791,tớ nhận hàng rồi nhé
350792,cái này giặt đi chắc mềm hơn nhiều nhỉ
350793,Cái tủ bát mini xuất của nàng
350794,Có đựng đc cả set đồ ch bi n ăn dặm hok
350795,Vậy ah huhu
350796,Giá e nó tnao th 
350797,Cậu ơi tớ bị missed mất mess
350798,Tớ lấy cái tủ bát hồng nhá
350799,Pattern Coffee 106B9 Tô Hiệu Cầu Giấy 0902161621
350800,Btw ấy có bộ ch bi n ăn dặm j hok
350801,Ấy ơi bộ này sx tại nhật hay trung quốc ấy nhỉ
350802,Uh nhỉ 
350803,Cái xe combi tớ mua cũng china lòi 
350804,Ấy ship cho tớ cái bộ úp bát chưa ấy
350805,N u ấy chưa ship
350806,Thì ship cho tớ thêm cái set bể bơi thành cao 70x70 nhé
350807,Thêm cả cái phao lun nhá
350808,Huhu hum trc tớ chốt bộ hồng r mà oà oà
350809,Ah ấy gửi cho tớ cái phao cổ hổng nhoé 
350810,Của tớ bn tất cả
350811,Để tớ dặn mẹ tớ nhận
350812,Ah đc tặng cả y m ăn dặm nữa ah ấy hihi
350813,Tặng tớ 2 nhá tớ đỡ phải đi mua thêm 
350814,Tks dhop
350815,Con chau tam con vit ko
350816,Có ship hnay luôn dc ko
350817,Th ship cho tơ với bioj đồ chơi tắm nhé
350818,31 cưa bắc
350819,0912422505
350820,Còn cái nay ko ban
350821,Cho tớ con ong này nhé
350822,Khoang mây h nhi
350823,Tổng đon cua tơ la bn
350824,Khi nao ship ban oi
350825,Hom nay ship hang gio nao cho minh
350826,ship cho tớ bộ này nhé
350827,Nhà ban co loại điu nao ok nhat
350828,Mát và nhiều tính năng
350829,Bé nha to 7m
350830,Cho to xem hinh
350831,Đâu đâu
350832,Gio con màu j
350833,Phân ốp lưng bé la lưới ha ban
350834,Cái phần gh ngồi to nhỉ
350835,Nhà me Gấu co quây cũi nhựa ko
350836,Nghiên cứu khi nào xong
350837,Nó bo quanh nhà rồi
350838,Tâm 7m có đô chơi nao me gấu oi
350839,Me Gấucho minh 1 chiec nhé
350840,Khám phá ghê gớm
350841,Nhà bạn có bán cái máy này ko
350842,Cho m 2 set nah
350843,Chiewu nay ship bann nhe
350844,Nha m có bô cho bé k
350845,Có mâu Nao cho tớ xin hình vơi
350846,Cho m xin giá sp
350847,Cái này có đo ở tai đc k bạn nhỉ 
350848,490k có freeship k bạn
350849,Ok b ship luôn trong hnay chứ ạ
350850,N u bên b ship trong giờ hành chính thì tới toà 25t1 hoàng đạo thu nha
350851,Còn ngoài giờ hc thì ship về ct2 D1 chung cư VOV mễ trì giúp mình
350852,Đt 0976 686 085 a Đại
350853,Mua xe đẩy này có freeship k ạ M ở HN
350854,B ơi ship luôn hnay hay mai ạ
350855,Có ship hnay luôn k ạ
350856,Mai shop ship cho m 1 xe vovo travel 1 chiều màu xanh navy xanh tím than nhé
350857,Toà 25T1 Hoàng Đạo Thu b nhé
350858,Sdt 0976 686 085 b gọi số này giao hàng cho m ạ
350859,Còn ch độ pha sữa nhật và sữa châu âu thì s shop
350860,Bạn cho mình 1 cái trong ngày nay được không
350861,Bạn chuyển giúp mình đ n 8 Dương Đình Nghệ yên hoà cầu giấy hà nội nhé
350862,Số dt của mình 0904306175
350863,Giờ hành chính bạn nhé Đ n 4 h chiều là mình ko ở đây nữa
350864,Shop gửi hiups mình video dùng cái này với Loay hoay mãi mà thấy hút nhẹ quá mặc dù cho lên nấc max rồi Có cần phải cho thêm nước nhỏ mũi nữa ko Thanks shop
350865,Có rồi bạn ạ nhưng mình đang muốn hỏi là nhỏ nước muối vào mũi bé hay vào máy 
350866,Ok thanks you
350867,Hàng này còn ko shop
350868,Đây là nôi rung điện hay rung tay a
350869,M thấy ghi trong bài đăng là 1 2 tr mà ad
350870,Có free ship ko ah
350871,Cho m xem mẫu các màu bên shop với nhé
350872,Nôi này bên shop bán giá ntn ạ
350873,Nôi này có ch độ hẹn giờ phải ko ah
350874,Sp này có đa năng như loại 5 in 1 ko ah
350875,Loại này thì sao ah 
350876,Loại 5 in 1 có màu ntn ko ad
350877,Bình phun có giá ntn ah
350878,Shop xem trả lời nhanh giúp m để m đặt hàng luôn rồi ship cho tiện a
350879,M đặt lấy 1 nôi 5in 1 màu hồng này nhé
350880,Ship về địa chỉ Chùa Trăm Gian Tiên Phương Chương Mỹ Hà Nội Nguyễn Hu 0966099001
350881,Ah mà hàng bên m có bảo hành ko a
350882,Khi nào thì có hàng hồng s
350883,kệ này bao tiền ạ 
350884,Nhiều tiền quá
350885,Máy này bao nhiêu tiền vậy ạ 
350886,Quây này giá bao nhiêu vậy ạ 
350887,Hình quây mình gửi là size s hay m ạ
350888,Gõ tròn hay góc vuông là như nào b nhỉ
350889,tủ gấu này bao nhiêu tiền vậy ạ
350890,có mấy tầng hả chị
350891,của hãng nào
350892,chỉ có 4 tầng không có loại nhiều tầng hơn ạ
350893,cũng có ngăn như này ạ hay thi t k khác hả shop
350894,dạ th giá là bao nhiêu shop
350895,chị gủi nhầm cho em ạ em hỏi tú gấu mà chị
350896,em ko hỏi quây
350897,vâng cám ơn shop
350898,để mình xem có gì báo shop
350899,Chất liệu j vay shop
350900,Shop ơi sét này có dễ lắp ráp k shop
350901,Về mình tự ráp có dc k
350902,Giá bn vay shop mình ở Vũng tàu thì ship bn ạh
350903,Bé 2t chơi dc fk shop
350904,Ship ve Vũng tàu bn ah
350905,400k hả shop phí đắt th ah
350906,Shop ở đâu vay ah gu i xe hoa mai dc k
350907,Hà nội k có chuy n xe rui mình tưởng Tphcm
350908,có xe đạp cho bé 7 tuổi nữ hok shop ơi 
350909,Shop có thanh chắn giường 2m và 2 2m ko
350910,Giường nhà t lại 2mx2 2m
350911,Giá vậy là có đủ đồ lắp chưa shop
350912,C oei cho e hỏi chính sácg buôn bên c như th nào th ạ
350913,Bo may minh cmt con k shoo
350914,Advent like new
350915,Gia bao nhiu shoo
350916,Ship hang the nao
350917,Ship code hay chuyen khoan
350918,Minh co tk bidv hoac viettin bank
350919,Cho minh stk thanh toan
350920,Khi nao minh ck muc may minh se bao shop trc
350921,Mai thu 7 roi
350922,Chac qua tuan
350923,Chuyen khac ngan hang thi toi ngay lam viec ho moi thuc hien giao dich
350924,Kiem tra may the nao shop
350925,Hay dam bao hoat dong tot
350926,Ben minh co may tiet trung binh sua k
350927,Co loai babyfast
350928,Dinh mua chung ship 1lan cho tien
350929,Minh quyet dinh lay bo medela 2300k doi pk new cho minh
350930,Va may ham real bubbee 395k
350931,Lay 2 mon co khuyen mai them gi hok shop oi
350932,Mai minh chuyen khoan
350933,Chac thu 2 moi nhan dc
350934,Tang minh tui dung sua di
350935,Gọi đt trước cho minh khi giao hàng nha
350936,0902798949 nương
350937,Trần thị nương
350938,Kiem tra dong co giup minh nhe
350939,Minh o xa ngai nhat la truc trac
350940,Khoang may ngay thi minh nhan dc may
350941,Khi nao ck minh chup lai gui shop nhe
350942,Chac chan dau tuan nhan dc tien
350943,Ship som giup minh nhe
350944,Ktra tai khoan giup minh nhe
350945,Ship hang som som gium minh
350946,Moi ck sang nay do shop
350947,Ship cho minh chua shop
350948,Hong qua troi lun
350949,Thay chiec xe day thich qua
350950,Xe ngoi an do shop
350951,Gia bi nhiu the
350952,Con chiec gấp gọn du lich
350953,Bi nhiu the shop
350954,Kiem tra gium minh xem máy của mình đ n đâu rùi
350955,Hàng đi từ thứ 3 nay thứ 5 rùi chua tới
350956,Thu 7
350957,Thu 7 van giao hang ha shop
350958,Hóng quá trời
350959,Minh nhan dc may roi
350960,May hut yeu lam
350961,Minh k co cam giac nhu be bu
350962,Nhu vay thi sao hut dc sua
350963,K co chut luc hut nao ca
350964,Thao mat roi
350965,Tuong cai do lam bit
350966,De minh gan vo lai
350967,Bua shop noi tang ong tru sua
350968,Ma gui thieu roi
350969,Dc roi
350970,Dang matxa
350971,De xem may hut the nao
350972,Ra sua roi
350973,Mung qua
350974,De minh xem mua j nua rui bao shop nhe
350975,Còn máy vắt sữa bằng tay loại cần bóp medela k 
350976,Cho minh dat 2 may
350977,Van trắng và dây hút bao nhiu 1 cap vay shop
350978,Day 1 cap 170k hay 1 day
350979,Van trang 1 van 35k hay 1 cap 35k
350980,Gui cho minh 3 may hút tay
350981,Kèm 1 cap van trang
350982,Bi rach mat 1 van rui
350983,Hom truoc chua tang minh ong tru sua
350984,O don hang truoc
350985,Gui luon cho minh nhe
350986,Dia chi cua minh la trung tâm y t huyện long thành tổ 30 khu phước hải thi trấn long thành đồng nai
350987,Gọi điện trước khi giao hàng nhé
350988,Minh co the gui tien luc nhan hang k 
350989,Hay phai chuyen khoan truoc
350990,Cum on shop
350991,Nhớ gửi minh bình trữ sữa
350992,Tặng đợt trc nha
350993,Minh nhan dc máy rồi
350994,H t 1267k mà thu mình 1297k
350995,Tính tiền ống trữ sữa tặng đợt trc luôn hả
350996,Thu them 30k
350997,1267 ma thu thanh 1297
350998,Minh giao tien roi
350999,Nhan hang luob roi
351000,Minh mua 3 may
351001,Quên bắn qua cho minh 30k rui
351002,To chua nhan dc
351003,Ktra lai gium to nghen
351004,Nhan dc minh bao
351005,Thk
351006,Minh chua nhan lai dc 30k tu ben shop
351007,0902798949
351008,Minh nhan dc roi
351009,Có máy tiệt trùng bình sữa upass không
351010,Tiet trung 5 bình đó
351011,Shop ơi cho m hỏi tí
351012,Máy medela pump bản rút gọn với bản full thì khác nhau như nào nhỉ
351013,Giờ máy rút gọn bên shop còn những giá nào nhỉ
351014,Với cả ship về đà nắng thì giá bn vậy b 
351015,Hôm trc m thấy đăng máy rút gọn 2750k h t rồi hả b
351016,Sang tuần còn máy này ko b 
351017,vẫn còn phải ko b Vì sang tuần sau m mới đi chuyển khoản đc
351018,Trước khi ck m sẽ báo b nhé
351019,Cho m xin thông tin để ck với
351020,Ok đầu tuần sau m sẽ chk rồi báo b nhé 
351021,B ơi mua trên shoppee thì ck trước rồi nhận hàng hay sao nhỉ 
351022,Vậy có free ship ko b 
351023,Ừ hôm trc m nói để đi ck mua máy mà bị đau giờ mới đỡ
351024,Vậy thì khỏe khỏi phải ra ngân hàng ck
351025,Bên b còn máy pump rút gọn like new chứ 
351026,Máy 2tr8 đó phải ko b
351027,Giao hàng thì tầm bao lâu là tới b nhỉ 
351028,Với máy móc vận chuyển có đảm bảo ko b 
351029,Th m yên tâm rồi cảm ơn b nhé trong máy có thông tin bảo hành luôn phải ko b 
351030,Rồi m cảm ơn bây giờ m đặt trên shoppee đây nhé
351031,À với cả cốc trữ sữa của avent là bn b nhi 
351032,10 cốc thì có bớt nữa ko b 
351033,M gom hàng vào một đơn đc ko nhỉ
351034,M đặt rồi mà sao ko gộp chung 2món vào 1 đơn đc nhỉ
351035,M đặt đc rồi gom h t vào 1 đơn luôn cho tiện tks b nhé 
351036,B ơi m hỏi tí
351037,Đơn hàng trên shoppee của m ấy m bỏ bớt cốc trữ sữa đc ko nhỉ
351038,Mẹ m ko bi t nên đi mua giúp m rồi 
351039,M đặt lại nhé
351040,Mà m ko thấy hủy đơn hàng b ạ
351041,Thấy đang chờ lấy hàng thôi
351042,Đấy ko thấy hủy đơn
351043,Th phải làm sao b nhỉ 
351044,Ko tìm thấy chỗ nào để hủy đơn cả b ạ
351045,M hỏi tổng đài hỗ trợ shoppee rồi họ nói chỉ cần báo với shop là đc
351046,Vậy m chỉ đặt máy hút sữa thôi nhé b cảm ơn b nhiều 
351047,À bên tổng đài nói n u m liên hệ b để hủy đơn thì b ko cần gửi hàng nữa
351048,M cũng tạo đơn mới rồi chỉ lấy mÝ hút sữa thôi bên b đã thấy chưa nhỉ 
351049,M đặt đơn mới rồi đấy cảm ơn b nhiều nhé 
351050,M nhận đc máy rồi
351051,Mà ko có hướng dẫn sử dụng hả b 
351052,Chưa bao giờ dùng nên m chẳng bi t làm sao h t
351053,Mi ng bông trong túi đựng máy là để làm j b nhỉ
351054,Chỉ có 1 mi ng thôi hả b
351055,Còn 2 ống riêng trong túi là để làm j b 
351056,M thấy sợi dây có 2 đầu 1 đầu có mi ng su vàng một đầu ko
351057,Đầu có mi ng su thì cắm vào máy hay vào phễu vậy b
351058,Cắm vào là dùng bt phải ko b 
351059,Rồi sau khi vắt xong m có thể tháo những bộ phận nào ra để vệ sinh b nhỉ
351060,Ui dây nối đó ko vệ sinh đc hả b
351061,Ah th mà m tưởng là sữa qua dây sữa qua van thôi phải ko b
351062,Okie m là sau mỗi cữ hút í m vệ sinh h t đc ko
351063,Có dùng nước rửa bình sữa vệ sinh đc ko b
351064,Okie m cảm ơn nhé còn thắc mắc j thì m sẽ hỏi sau nha 
351065,B ơi pack trữ lạnh với áo rảnh tay giá bn nhỉ 
351066,Áo đó có chỉnh to nhỏ đc ko b M mập nên sợ chật 
351067,Vẫn đặt trên shoppee để free ship hả b
351068,Giảm sao nữa b 
351069,Okie để lại trên shoppê hay giờ đưa b luôn 
351070,Okie cảm ơn b nhiều nhé
351071,À mà máy rút gọn là ko dùng pin đc phải ko nhỉ
351072,À tại m ko thấy có chỗ lắp pin
351073,Với cả cho m hỏi adapter cắmvào dùng xong thấy hơi nóng thì có làm sao k b
351074,Rồi m cảm ơn để m vào shoppee đặt hàng đây
351075,Hic m thấy trong shop có mấy bộ bquản lạnh có giá khác nhau shop ơi
351076,Bộ bquản lạnh đầy đủ thì gồm có những món nào shop nhỏ
351077,À ko m cần giữ trong 5 6h thôi b ơi
351078,M chưa đi làm vừa mới sinh shop ạ
351079,Vẫn còn ở bv nhưng bé ko chịu ti mẹ hút ra bình thì mới chịu
351080,Nên m muốn hút sẵn để khi nào bé cần thì có dùng ngay
351081,Túi vn đá vn thì giá bn b nhỉ
351082,Okie th m đặt hàng nhé
351083,Máy hút êm thích lấm b
351084,Mà m sinh sớm nên sữa về chưa nhiều bé lại ko chịu ti mẹ vì khó may mà có máy hút ko thì m cũng chẳng bi t làm sao luôn
351085,À mà đá medela và cả đá vn thì dùng đc bao lâu tức là giữ lạnh đc bn lần vậy shop
351086,Bỏ tủ lạnh hả b
351087,Hay bảo quản bằng cách nào 
351088,Okie m hiểu rồi cảm ơn b
351089,Trên shopee ko thấy có bình summer eve hả b
351090,Vũ Như Thục Huyên 0905798732 K111 04 nguyễn công trứ đà nẵng nhé b
351091,M nhận dc hàng rồi b ơi mà túi đá ấy để tủ lạnh bao lâu là dùng đc nhỉ
351092,À m hỏi tí loại lót thấm sữa của avent có băng dính ko b nhỉ
351093,Tức là loại đó chỉ để nhét vào áo lót thôi phải ko b
351094,Tại m còn ở nhà vẫn chưa cần mặc bra nhưng sữa hay bị chảy ra nên tính mua loại có dán dùng cho tiện
351095,B ơi làm sao để tháo van vàng ra làm vệ sinh nhỉ 2 van vặn vào nhau chặt quá b ạ
351096,Ừ tại m thấy mi ng su hơi mỏng manh sợ rớt ra luôn thì mệt
351097,Vặn theo cả 2 chiều hả b
351098,Còn n u vặn như b thì ngược hay thuận chiều kim đồng hồ nhỉ
351099,Tức là tháo ra rồi lại dán vào đc hay là tháo ra thì ko ảnh hưởng j hả cậu
351100,Ko ảnh hưởng j đ n máy phải ko cậu
351101,M định mua giá úp bình sữa mẫu 1 mà sao ko thấy trên shopee
351102,Ad th à
351103,Với trà mothêr milk 
351104,M có cần đặt lại trên shopee ko nhỉ
351105,M thì trước giờ vẫn nhiều sữa mỗi lần hút 30p thì đc tầm 250ml nhưng mới hqua tự nhiên lại ít hẳn nên hơi lo
351106,Hqua ngồi cả ti ng mà đc đâu chưa đ n 150ml í
351107,Th thì m nên dùng chừng nào trà nhỉ
351108,M vẫn sinh hoạt như bt nhưng riêng hqua là lượng sữa giảm hẳn
351109,Nên m hơi li
351110,M vẫn vừa cho bé ti vừa hút mà bé mình lười ti thích dùng bình hoen
351111,Một hộp là bn gói b nhỉ
351112,Vậy thứ 2 gửi m một hộp trà và một giá úp bình nhé
351113,À mẫu 1 có đ hứng nước ở dưới ko b nhỉ
351114,À ko nhiều chủ y u là m luộc bình xong thì còn vài giọt thôi
351115,Shop ơi đã có hàng cho m chưa 
351116,Okie tks shop nhá
351117,Vẫn bên shopee giao phải ko shop 
351118,Zồi m chờ nhận hàng nhé 
351119,À mà trà lợi sữa là uống 1 ti ng trước khi hút hả shop
351120,À shop có bán van vàng với van trắng thay th ko nhỉ
351121,Vì m dùng lâu nhưng thấy khó vệ sinh
351122,Toàn xịt nước rửa xong để dưới vòi nước chảy để rửa nhưng sợ lại ko đủ sạch
351123,Nên định mua đồ thay th 
351124,Van vàng đ n bây h m vẫn chưa vặn ra được 
351125,Cứng vãi
351126,Kéo ra chứ kobphải vặn á 
351127,cậu ơi cho m hỏi tí
351128,Dây tubing của pump có vệ sinh đc ko nhỉ
351129,Th là dây bị ngắn đi 1 đoạn hả cậu 
351130,M ko bi t có bẩn ko nhưng tự nhiên mấy hôm nay hút lại thấy có hơi nước trong dây
351131,Ko hiểu là ở đâu ra nữa
351132,Hic th nó có ảnh hưởng gì đ n sữa ko cậu
351133,Bên cậu có bán dây thay th ko 
351134,Mà dây này có rửa đc ko cậu
351135,À như vậy là vẫn rửa đc mà ko cần cắt bớt dây phải ko casụ
351136,Th m cảm ơn nhé
351137,Cắt đầu nhựa đi xong mình nhét lại vào nó có chặt như ban đầu ko cậu
351138,M sợ nó lỏng ra thì mất công lắn
351139,Ok m cảm ơn
351140,Cậu ơi phao cổ baby hop bao nhiêu tiền nhỉ
351141,Đc chưa
351142,Sắp khang
351143,Shop ơi máy hút sữa giờ shop mình đang có những loại nào 
351144,Có máy like new ko shop hay toàn máy new 
351145,Giá tầm bn shop nhỉ
351146,New no box là sao shop
351147,Máy no box này là túi medela hay túi vn vậy shop
351148,Vậy cả bộ máy new nobox túi medela thì bn tiền shop nhỉ
351149,N u m ko lấy bộ bảo quản lạnh thì giá bn b ơi
351150,Bộ bảo quản lạnh là pack đá gel medela hay đá khô vn b 
351151,Trong bộ đó có túi tiệt trùng bỏ lò vi sóng ko ship
351152,Chị m tháng 7 mới sinh mà giờ mua trc thì có lùi bảo hành ko shop
351153,Okie vậy m đặt một máy new nobox túi medela nhé
351154,Đặt qua shopee hay sao shop
351155,Nhưng m h t lượt freeship rồi
351156,Shop đặt giúp m đc ko
351157,Hya đợi qua tháng m đặt
351158,Shop giữ hàng giúp m đc ko m chắc chắn lấy ấy
351159,Hồi trc m sinh m cũng mua máy ở shop rồi
351160,Vậy qua tháng m lấy nhé
351161,Shop ơi m lại có lượt ship rồi
351162,Shop tạo sp rồi m đaqjt mua nhé
351163,Okie shop m đặt nhé
351164,Giờ đang có mgg nào ko shop
351165,Mã giảm giá ấy
351166,Này còn đc giam giá k shop
351167,Cái này hàng order hay có sẵn ạ
351168,N u mún order thêm gh thì đc ko b
351169,Cho mình hỏi thêm là cái này một nửa loại lego lớn 1 nửa loaj lego nhỏ đúng ko ạ
